location_name,iso3,year,domain,adverse_z,peer_reference,indicator_group,profile_2023,marked_adverse_z_gt_0_5
Uruguay,URY,2023,Ambient PM2.5,-0.3138029514292218,same-year SDI-quintile peers,Ambient PM2.5,Neither,False
Uruguay,URY,2023,Climate/transmission,-0.0251438728851599,same-year SDI-quintile peers,Climate/transmission,Neither,False
Uruguay,URY,2023,WASH,-0.3431987566097573,same-year SDI-quintile peers,WASH,Neither,False
Uruguay,URY,2023,Immunisation/UHC,-0.4944320405479183,same-year SDI-quintile peers,Immunisation/UHC,Neither,False
Uruguay,URY,2023,HIV/TB,0.9464872004599958,same-year SDI-quintile peers,HIV/TB,Neither,True
Uruguay,URY,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Neither,False
Uruguay,URY,2023,Health resources,0.3438324996354188,same-year SDI-quintile peers,Health resources,Neither,False
Canada,CAN,2023,Household energy/HAP,0.118127746636918,same-year SDI-quintile peers,Household energy/HAP,Neither,False
Canada,CAN,2023,Ambient PM2.5,-0.5779926288543551,same-year SDI-quintile peers,Ambient PM2.5,Neither,False
Canada,CAN,2023,Climate/transmission,-0.7217328906313227,same-year SDI-quintile peers,Climate/transmission,Neither,False
Canada,CAN,2023,WASH,-0.0191095471267776,same-year SDI-quintile peers,WASH,Neither,False
Canada,CAN,2023,Immunisation/UHC,-0.5625202765288274,same-year SDI-quintile peers,Immunisation/UHC,Neither,False
Canada,CAN,2023,HIV/TB,-0.5864682906791191,same-year SDI-quintile peers,HIV/TB,Neither,False
Canada,CAN,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Neither,False
Canada,CAN,2023,Health resources,-0.4415852298886139,same-year SDI-quintile peers,Health resources,Neither,False
United States of America,USA,2023,Household energy/HAP,0.118127746636918,same-year SDI-quintile peers,Household energy/HAP,Neither,False
United States of America,USA,2023,Ambient PM2.5,-0.5523585727927828,same-year SDI-quintile peers,Ambient PM2.5,Neither,False
United States of America,USA,2023,Climate/transmission,-0.5692936596178226,same-year SDI-quintile peers,Climate/transmission,Neither,False
United States of America,USA,2023,WASH,-0.4931044851016726,same-year SDI-quintile peers,WASH,Neither,False
United States of America,USA,2023,Immunisation/UHC,-0.4722428562020441,same-year SDI-quintile peers,Immunisation/UHC,Neither,False
United States of America,USA,2023,HIV/TB,-0.7089466933216771,same-year SDI-quintile peers,HIV/TB,Neither,False
United States of America,USA,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Neither,False
United States of America,USA,2023,Health resources,-3.78641082004937,same-year SDI-quintile peers,Health resources,Neither,False
Antigua and Barbuda,ATG,2023,Household energy/HAP,-0.6214822749137594,same-year SDI-quintile peers,Household energy/HAP,Excess-only,False
Antigua and Barbuda,ATG,2023,Ambient PM2.5,-0.4634812056143979,same-year SDI-quintile peers,Ambient PM2.5,Excess-only,False
Antigua and Barbuda,ATG,2023,Climate/transmission,1.3565919155187636,same-year SDI-quintile peers,Climate/transmission,Excess-only,True
Antigua and Barbuda,ATG,2023,WASH,-0.2571493519970945,same-year SDI-quintile peers,WASH,Excess-only,False
Antigua and Barbuda,ATG,2023,Immunisation/UHC,0.2382044029290794,same-year SDI-quintile peers,Immunisation/UHC,Excess-only,False
Antigua and Barbuda,ATG,2023,HIV/TB,1.0474887314678951,same-year SDI-quintile peers,HIV/TB,Excess-only,True
Antigua and Barbuda,ATG,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Excess-only,False
Antigua and Barbuda,ATG,2023,Health resources,0.7913333857410966,same-year SDI-quintile peers,Health resources,Excess-only,True
Bahamas,BHS,2023,Household energy/HAP,-0.7031823542059947,same-year SDI-quintile peers,Household energy/HAP,Excess-only,False
Bahamas,BHS,2023,Ambient PM2.5,-0.6558474319068652,same-year SDI-quintile peers,Ambient PM2.5,Excess-only,False
Bahamas,BHS,2023,Climate/transmission,1.1399507251006142,same-year SDI-quintile peers,Climate/transmission,Excess-only,True
Bahamas,BHS,2023,WASH,,same-year SDI-quintile peers,WASH,Excess-only,False
Bahamas,BHS,2023,Immunisation/UHC,0.1984075531145273,same-year SDI-quintile peers,Immunisation/UHC,Excess-only,False
Bahamas,BHS,2023,HIV/TB,1.199599005717524,same-year SDI-quintile peers,HIV/TB,Excess-only,True
Bahamas,BHS,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Excess-only,False
Bahamas,BHS,2023,Health resources,0.5918496412385967,same-year SDI-quintile peers,Health resources,Excess-only,True
Barbados,BRB,2023,Household energy/HAP,-0.0582340718910703,same-year SDI-quintile peers,Household energy/HAP,Excess-only,False
Barbados,BRB,2023,Ambient PM2.5,-0.3105348475445593,same-year SDI-quintile peers,Ambient PM2.5,Excess-only,False
Barbados,BRB,2023,Climate/transmission,1.383809130297787,same-year SDI-quintile peers,Climate/transmission,Excess-only,True
Barbados,BRB,2023,WASH,-0.1654175847727717,same-year SDI-quintile peers,WASH,Excess-only,False
Barbados,BRB,2023,Immunisation/UHC,0.1685729581642668,same-year SDI-quintile peers,Immunisation/UHC,Excess-only,False
Barbados,BRB,2023,HIV/TB,1.0397844448500568,same-year SDI-quintile peers,HIV/TB,Excess-only,True
Barbados,BRB,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Excess-only,False
Barbados,BRB,2023,Health resources,0.843991692498588,same-year SDI-quintile peers,Health resources,Excess-only,True
Belize,BLZ,2023,Household energy/HAP,-1.003063461480331,same-year SDI-quintile peers,Household energy/HAP,Neither,False
Belize,BLZ,2023,Ambient PM2.5,-0.3438306734740892,same-year SDI-quintile peers,Ambient PM2.5,Neither,False
Belize,BLZ,2023,Climate/transmission,0.8105921824684139,same-year SDI-quintile peers,Climate/transmission,Neither,True
Belize,BLZ,2023,WASH,-0.5362126287435391,same-year SDI-quintile peers,WASH,Neither,False
Belize,BLZ,2023,Immunisation/UHC,0.2622842565234434,same-year SDI-quintile peers,Immunisation/UHC,Neither,False
Belize,BLZ,2023,HIV/TB,-0.4979012280106897,same-year SDI-quintile peers,HIV/TB,Neither,False
Belize,BLZ,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Neither,False
Belize,BLZ,2023,Health resources,0.3859653943254612,same-year SDI-quintile peers,Health resources,Neither,False
Cuba,CUB,2023,Household energy/HAP,1.0804506341680291,same-year SDI-quintile peers,Household energy/HAP,Neither,True
Cuba,CUB,2023,Ambient PM2.5,-1.258662716995925,same-year SDI-quintile peers,Ambient PM2.5,Neither,False
Cuba,CUB,2023,Climate/transmission,0.9674627324389974,same-year SDI-quintile peers,Climate/transmission,Neither,True
Cuba,CUB,2023,WASH,-0.0016158225680319,same-year SDI-quintile peers,WASH,Neither,False
Cuba,CUB,2023,Immunisation/UHC,-0.4701545120681548,same-year SDI-quintile peers,Immunisation/UHC,Neither,False
Cuba,CUB,2023,HIV/TB,-0.4825128104232057,same-year SDI-quintile peers,HIV/TB,Neither,False
Cuba,CUB,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Neither,False
Cuba,CUB,2023,Health resources,,same-year SDI-quintile peers,Health resources,Neither,False
Dominica,DMA,2023,Household energy/HAP,1.7498226650196629,same-year SDI-quintile peers,Household energy/HAP,Excess-only,True
Dominica,DMA,2023,Ambient PM2.5,-0.2731855900910992,same-year SDI-quintile peers,Ambient PM2.5,Excess-only,False
Dominica,DMA,2023,Climate/transmission,1.3412555177155252,same-year SDI-quintile peers,Climate/transmission,Excess-only,True
Dominica,DMA,2023,WASH,0.8233832227350074,same-year SDI-quintile peers,WASH,Excess-only,True
Dominica,DMA,2023,Immunisation/UHC,2.462053370585928,same-year SDI-quintile peers,Immunisation/UHC,Excess-only,True
Dominica,DMA,2023,HIV/TB,0.0762711677658977,same-year SDI-quintile peers,HIV/TB,Excess-only,False
Dominica,DMA,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Excess-only,False
Dominica,DMA,2023,Health resources,0.9177352057908243,same-year SDI-quintile peers,Health resources,Excess-only,True
Dominican Republic,DOM,2023,Household energy/HAP,-0.6890556339191821,same-year SDI-quintile peers,Household energy/HAP,Neither,False
Dominican Republic,DOM,2023,Ambient PM2.5,-0.8726405626377045,same-year SDI-quintile peers,Ambient PM2.5,Neither,False
Dominican Republic,DOM,2023,Climate/transmission,0.6330768460326266,same-year SDI-quintile peers,Climate/transmission,Neither,True
Dominican Republic,DOM,2023,WASH,-0.2761227970968752,same-year SDI-quintile peers,WASH,Neither,False
Dominican Republic,DOM,2023,Immunisation/UHC,-0.5191603152475445,same-year SDI-quintile peers,Immunisation/UHC,Neither,False
Dominican Republic,DOM,2023,HIV/TB,-0.0274417904120801,same-year SDI-quintile peers,HIV/TB,Neither,False
Dominican Republic,DOM,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Neither,False
Dominican Republic,DOM,2023,Health resources,-0.3390742125538568,same-year SDI-quintile peers,Health resources,Neither,False
Grenada,GRD,2023,Household energy/HAP,0.1157837562317636,same-year SDI-quintile peers,Household energy/HAP,Neither,False
Grenada,GRD,2023,Ambient PM2.5,-1.0662220291311435,same-year SDI-quintile peers,Ambient PM2.5,Neither,False
Grenada,GRD,2023,Climate/transmission,1.1672762391285474,same-year SDI-quintile peers,Climate/transmission,Neither,True
Grenada,GRD,2023,WASH,-0.1300857731593198,same-year SDI-quintile peers,WASH,Neither,False
Grenada,GRD,2023,Immunisation/UHC,0.3272446723227465,same-year SDI-quintile peers,Immunisation/UHC,Neither,False
Grenada,GRD,2023,HIV/TB,-0.6689406909066054,same-year SDI-quintile peers,HIV/TB,Neither,False
Grenada,GRD,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Neither,False
Grenada,GRD,2023,Health resources,-0.2894827341666183,same-year SDI-quintile peers,Health resources,Neither,False
Guyana,GUY,2023,Household energy/HAP,-1.0415693253040426,same-year SDI-quintile peers,Household energy/HAP,Neither,False
Guyana,GUY,2023,Ambient PM2.5,-0.3474306403113941,same-year SDI-quintile peers,Ambient PM2.5,Neither,False
Guyana,GUY,2023,Climate/transmission,1.175218776254939,same-year SDI-quintile peers,Climate/transmission,Neither,True
Guyana,GUY,2023,WASH,0.0916480813311336,same-year SDI-quintile peers,WASH,Neither,False
Guyana,GUY,2023,Immunisation/UHC,-0.560217780874809,same-year SDI-quintile peers,Immunisation/UHC,Neither,False
Guyana,GUY,2023,HIV/TB,-0.0732347434659975,same-year SDI-quintile peers,HIV/TB,Neither,False
Guyana,GUY,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Neither,False
Guyana,GUY,2023,Health resources,-0.0085225709497152,same-year SDI-quintile peers,Health resources,Neither,False
Haiti,HTI,2023,Household energy/HAP,0.4960192787356793,same-year SDI-quintile peers,Household energy/HAP,Structural high,False
Haiti,HTI,2023,Ambient PM2.5,-0.9634787914469648,same-year SDI-quintile peers,Ambient PM2.5,Structural high,False
Haiti,HTI,2023,Climate/transmission,0.962931536719496,same-year SDI-quintile peers,Climate/transmission,Structural high,True
Haiti,HTI,2023,WASH,0.3086106585078556,same-year SDI-quintile peers,WASH,Structural high,False
Haiti,HTI,2023,Immunisation/UHC,1.0773058260316202,same-year SDI-quintile peers,Immunisation/UHC,Structural high,True
Haiti,HTI,2023,HIV/TB,-0.1059929957444026,same-year SDI-quintile peers,HIV/TB,Structural high,False
Haiti,HTI,2023,Nutrition,-0.7633147906374299,same-year SDI-quintile peers,Nutrition,Structural high,False
Haiti,HTI,2023,Health resources,0.3721103483842135,same-year SDI-quintile peers,Health resources,Structural high,False
Jamaica,JAM,2023,Household energy/HAP,0.94093327549081,same-year SDI-quintile peers,Household energy/HAP,Neither,True
Jamaica,JAM,2023,Ambient PM2.5,0.2246292713021241,same-year SDI-quintile peers,Ambient PM2.5,Neither,False
Jamaica,JAM,2023,Climate/transmission,1.08261065988157,same-year SDI-quintile peers,Climate/transmission,Neither,True
Jamaica,JAM,2023,WASH,1.2683463248442035,same-year SDI-quintile peers,WASH,Neither,True
Jamaica,JAM,2023,Immunisation/UHC,-0.0427193773970803,same-year SDI-quintile peers,Immunisation/UHC,Neither,False
Jamaica,JAM,2023,HIV/TB,-0.4455299041286589,same-year SDI-quintile peers,HIV/TB,Neither,False
Jamaica,JAM,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Neither,False
Jamaica,JAM,2023,Health resources,1.0047364260072,same-year SDI-quintile peers,Health resources,Neither,True
Saint Lucia,LCA,2023,Household energy/HAP,-0.0269862630356778,same-year SDI-quintile peers,Household energy/HAP,Neither,False
Saint Lucia,LCA,2023,Ambient PM2.5,-1.139823254518053,same-year SDI-quintile peers,Ambient PM2.5,Neither,False
Saint Lucia,LCA,2023,Climate/transmission,1.1273603345816428,same-year SDI-quintile peers,Climate/transmission,Neither,True
Saint Lucia,LCA,2023,WASH,-0.5967875418094568,same-year SDI-quintile peers,WASH,Neither,False
Saint Lucia,LCA,2023,Immunisation/UHC,0.9071272356306858,same-year SDI-quintile peers,Immunisation/UHC,Neither,True
Saint Lucia,LCA,2023,HIV/TB,-0.5395808156888201,same-year SDI-quintile peers,HIV/TB,Neither,False
Saint Lucia,LCA,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Neither,False
Saint Lucia,LCA,2023,Health resources,-0.7634004616397778,same-year SDI-quintile peers,Health resources,Neither,False
Saint Vincent and the Grenadines,VCT,2023,Household energy/HAP,-0.3447658573724115,same-year SDI-quintile peers,Household energy/HAP,Neither,False
Saint Vincent and the Grenadines,VCT,2023,Ambient PM2.5,-1.0963955855802854,same-year SDI-quintile peers,Ambient PM2.5,Neither,False
Saint Vincent and the Grenadines,VCT,2023,Climate/transmission,0.8271139054123594,same-year SDI-quintile peers,Climate/transmission,Neither,True
Saint Vincent and the Grenadines,VCT,2023,WASH,,same-year SDI-quintile peers,WASH,Neither,False
Saint Vincent and the Grenadines,VCT,2023,Immunisation/UHC,-0.4337652415640126,same-year SDI-quintile peers,Immunisation/UHC,Neither,False
Saint Vincent and the Grenadines,VCT,2023,HIV/TB,-0.278296011055719,same-year SDI-quintile peers,HIV/TB,Neither,False
Saint Vincent and the Grenadines,VCT,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Neither,False
Saint Vincent and the Grenadines,VCT,2023,Health resources,-0.929744978686914,same-year SDI-quintile peers,Health resources,Neither,False
Suriname,SUR,2023,Household energy/HAP,-0.5071579414641629,same-year SDI-quintile peers,Household energy/HAP,Neither,False
Suriname,SUR,2023,Ambient PM2.5,-0.7067404770900699,same-year SDI-quintile peers,Ambient PM2.5,Neither,False
Suriname,SUR,2023,Climate/transmission,0.8297700305064192,same-year SDI-quintile peers,Climate/transmission,Neither,True
Suriname,SUR,2023,WASH,-0.3577300848924007,same-year SDI-quintile peers,WASH,Neither,False
Suriname,SUR,2023,Immunisation/UHC,0.645845362672458,same-year SDI-quintile peers,Immunisation/UHC,Neither,True
Suriname,SUR,2023,HIV/TB,0.3055393156517253,same-year SDI-quintile peers,HIV/TB,Neither,False
Suriname,SUR,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Neither,False
Suriname,SUR,2023,Health resources,0.390072626877225,same-year SDI-quintile peers,Health resources,Neither,False
Trinidad and Tobago,TTO,2023,Household energy/HAP,-0.7166323295274252,same-year SDI-quintile peers,Household energy/HAP,Neither,False
Trinidad and Tobago,TTO,2023,Ambient PM2.5,-0.1344446380141044,same-year SDI-quintile peers,Ambient PM2.5,Neither,False
Trinidad and Tobago,TTO,2023,Climate/transmission,1.403127045506495,same-year SDI-quintile peers,Climate/transmission,Neither,True
Trinidad and Tobago,TTO,2023,WASH,0.2179306527849019,same-year SDI-quintile peers,WASH,Neither,False
Trinidad and Tobago,TTO,2023,Immunisation/UHC,-0.097367046980141,same-year SDI-quintile peers,Immunisation/UHC,Neither,False
Trinidad and Tobago,TTO,2023,HIV/TB,0.1563039576047819,same-year SDI-quintile peers,HIV/TB,Neither,False
Trinidad and Tobago,TTO,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Neither,False
Trinidad and Tobago,TTO,2023,Health resources,0.7861670653143924,same-year SDI-quintile peers,Health resources,Neither,True
Bolivia (Plurinational State of),BOL,2023,Household energy/HAP,0.4158300591371481,same-year SDI-quintile peers,Household energy/HAP,Double-high,False
Bolivia (Plurinational State of),BOL,2023,Ambient PM2.5,0.2519706313842383,same-year SDI-quintile peers,Ambient PM2.5,Double-high,False
Bolivia (Plurinational State of),BOL,2023,Climate/transmission,-0.7905816408501933,same-year SDI-quintile peers,Climate/transmission,Double-high,False
Bolivia (Plurinational State of),BOL,2023,WASH,1.0287876390205288,same-year SDI-quintile peers,WASH,Double-high,True
Bolivia (Plurinational State of),BOL,2023,Immunisation/UHC,0.6641354822792441,same-year SDI-quintile peers,Immunisation/UHC,Double-high,True
Bolivia (Plurinational State of),BOL,2023,HIV/TB,-0.2643966026982884,same-year SDI-quintile peers,HIV/TB,Double-high,False
Bolivia (Plurinational State of),BOL,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Double-high,False
Bolivia (Plurinational State of),BOL,2023,Health resources,0.3745908483081872,same-year SDI-quintile peers,Health resources,Double-high,False
Ecuador,ECU,2023,Household energy/HAP,0.2831255678282042,same-year SDI-quintile peers,Household energy/HAP,Neither,False
Ecuador,ECU,2023,Ambient PM2.5,-0.1454264468127183,same-year SDI-quintile peers,Ambient PM2.5,Neither,False
Ecuador,ECU,2023,Climate/transmission,0.37054114816562,same-year SDI-quintile peers,Climate/transmission,Neither,False
Ecuador,ECU,2023,WASH,0.7093528106924054,same-year SDI-quintile peers,WASH,Neither,True
Ecuador,ECU,2023,Immunisation/UHC,0.5286562911974612,same-year SDI-quintile peers,Immunisation/UHC,Neither,True
