location_name,iso3,domain,adverse_z_2000,adverse_z_2023,delta_adverse_z,catchup_or_lag,profile_2000,profile_2023,transition_pathway
Timor-Leste,TLS,Climate/transmission,0.6416724177391323,0.5643894317005115,-0.07728298603862083,catch-up,Double-high,Double-high,Double-high -> Double-high
Timor-Leste,TLS,HIV/TB,-0.5893727574749625,0.6084917332793194,1.197864490754282,lag,Double-high,Double-high,Double-high -> Double-high
Timor-Leste,TLS,Health resources,,-1.6203830878258354,,stable,Double-high,Double-high,Double-high -> Double-high
Timor-Leste,TLS,Household energy/HAP,0.5529579506164742,-0.0801078957927497,-0.6330658464092239,catch-up,Double-high,Double-high,Double-high -> Double-high
Timor-Leste,TLS,Immunisation/UHC,0.4014907016404651,-0.0951074803133976,-0.4965981819538627,catch-up,Double-high,Double-high,Double-high -> Double-high
Timor-Leste,TLS,WASH,,-1.0558350234214025,,stable,Double-high,Double-high,Double-high -> Double-high
Togo,TGO,Ambient PM2.5,0.9491837616296502,0.234459502132919,-0.7147242594967312,catch-up,Structural high,Structural high,Structural high -> Structural high
Togo,TGO,Climate/transmission,0.6302917432034393,0.7517953240157084,0.12150358081226909,lag,Structural high,Structural high,Structural high -> Structural high
Togo,TGO,HIV/TB,-0.3418362006896597,-0.5801653551579069,-0.2383291544682472,catch-up,Structural high,Structural high,Structural high -> Structural high
Togo,TGO,Health resources,0.5206397211605186,0.256945943035087,-0.2636937781254316,catch-up,Structural high,Structural high,Structural high -> Structural high
Togo,TGO,Household energy/HAP,0.7169751847448893,0.3523072698419492,-0.3646679149029401,catch-up,Structural high,Structural high,Structural high -> Structural high
Togo,TGO,Immunisation/UHC,0.4508468603381451,-0.4625069946578375,-0.9133538549959825,catch-up,Structural high,Structural high,Structural high -> Structural high
Togo,TGO,WASH,0.9336310946181388,0.6847151501614936,-0.2489159444566451,catch-up,Structural high,Structural high,Structural high -> Structural high
Tonga,TON,Ambient PM2.5,-1.90273716953046,-1.5511596578178213,0.35157751171263874,lag,Neither,Double-high,Neither -> Double-high
Tonga,TON,Climate/transmission,0.8187925862180805,0.4107482349528943,-0.4080443512651862,catch-up,Neither,Double-high,Neither -> Double-high
Tonga,TON,HIV/TB,-0.6123787153871578,-0.756088512518604,-0.14370979713144616,catch-up,Neither,Double-high,Neither -> Double-high
Tonga,TON,Health resources,0.8510497573510316,-0.0634798535573449,-0.9145296109083765,catch-up,Neither,Double-high,Neither -> Double-high
Tonga,TON,Household energy/HAP,1.1597538926421729,0.8473397383427982,-0.3124141542993747,catch-up,Neither,Double-high,Neither -> Double-high
Tonga,TON,Immunisation/UHC,-0.0954360795230227,-0.9472937812142432,-0.8518577016912205,catch-up,Neither,Double-high,Neither -> Double-high
Tonga,TON,WASH,-1.0532628723127435,-0.620400510221756,0.4328623620909875,lag,Neither,Double-high,Neither -> Double-high
Trinidad and Tobago,TTO,Ambient PM2.5,-0.5080596453633893,-0.1344446380141044,0.37361500734928493,lag,Neither,Neither,Neither -> Neither
Trinidad and Tobago,TTO,Climate/transmission,1.1495782075921788,1.403127045506495,0.25354883791431626,lag,Neither,Neither,Neither -> Neither
Trinidad and Tobago,TTO,HIV/TB,-0.5894188336021392,0.1563039576047819,0.7457227912069211,lag,Neither,Neither,Neither -> Neither
Trinidad and Tobago,TTO,Health resources,0.6740821371441146,0.7861670653143924,0.11208492817027782,lag,Neither,Neither,Neither -> Neither
Trinidad and Tobago,TTO,Household energy/HAP,-0.7524947864970506,-0.7166323295274252,0.03586245696962542,lag,Neither,Neither,Neither -> Neither
Trinidad and Tobago,TTO,Immunisation/UHC,-0.2287271424117106,-0.097367046980141,0.13136009543156962,lag,Neither,Neither,Neither -> Neither
Trinidad and Tobago,TTO,Nutrition,-0.6450548425436036,,,stable,Neither,Neither,Neither -> Neither
Trinidad and Tobago,TTO,WASH,,0.2179306527849019,,stable,Neither,Neither,Neither -> Neither
Tunisia,TUN,Ambient PM2.5,-0.4597147124497412,-0.1130584521201719,0.3466562603295693,lag,Excess-only,Excess-only,Excess-only -> Excess-only
Tunisia,TUN,Climate/transmission,-0.5222568686225119,-0.6684513088242964,-0.14619444020178451,catch-up,Excess-only,Excess-only,Excess-only -> Excess-only
Tunisia,TUN,HIV/TB,-0.3759353048651972,-0.3686473159094657,0.007287988955731517,lag,Excess-only,Excess-only,Excess-only -> Excess-only
Tunisia,TUN,Health resources,0.4705911254677219,0.9258547232153892,0.4552635977476673,lag,Excess-only,Excess-only,Excess-only -> Excess-only
Tunisia,TUN,Household energy/HAP,-0.5752694408559756,0.0618567210022913,0.637126161858267,lag,Excess-only,Excess-only,Excess-only -> Excess-only
Tunisia,TUN,Immunisation/UHC,0.0359842927268286,-0.6216116239296688,-0.6575959166564974,catch-up,Excess-only,Excess-only,Excess-only -> Excess-only
Tunisia,TUN,Nutrition,-0.5208592140159797,,,stable,Excess-only,Excess-only,Excess-only -> Excess-only
Tunisia,TUN,WASH,0.0492362609989126,-0.4545560232352269,-0.5037922842341396,catch-up,Excess-only,Excess-only,Excess-only -> Excess-only
Turkmenistan,TKM,Ambient PM2.5,0.4949056663195665,1.3905623670738574,0.8956567007542908,lag,Excess-only,Excess-only,Excess-only -> Excess-only
Turkmenistan,TKM,Climate/transmission,-1.034541133743513,-1.2449108607749453,-0.2103697270314322,catch-up,Excess-only,Excess-only,Excess-only -> Excess-only
Turkmenistan,TKM,HIV/TB,0.1857841429722443,-0.271689503911906,-0.45747364688415026,catch-up,Excess-only,Excess-only,Excess-only -> Excess-only
Turkmenistan,TKM,Health resources,-0.6860158588641475,-0.1064298241777924,0.5795860346863551,lag,Excess-only,Excess-only,Excess-only -> Excess-only
Turkmenistan,TKM,Household energy/HAP,-0.2843701385117333,-0.8790289894829694,-0.594658850971236,catch-up,Excess-only,Excess-only,Excess-only -> Excess-only
Turkmenistan,TKM,Immunisation/UHC,-0.5799069991044461,-0.8512208296317532,-0.27131383052730706,catch-up,Excess-only,Excess-only,Excess-only -> Excess-only
Turkmenistan,TKM,Nutrition,0.7005634429969416,,,stable,Excess-only,Excess-only,Excess-only -> Excess-only
Turkmenistan,TKM,WASH,-0.6658470934056718,-1.1094866041662943,-0.44363951076062247,catch-up,Excess-only,Excess-only,Excess-only -> Excess-only
Tuvalu,TUV,Ambient PM2.5,-1.5551241965060876,-1.2334367045835952,0.32168749192249235,lag,Neither,Structural high,Neither -> Structural high
Tuvalu,TUV,Climate/transmission,1.1555137130290227,0.9732503666631884,-0.1822633463658343,catch-up,Neither,Structural high,Neither -> Structural high
Tuvalu,TUV,HIV/TB,-0.5157089466215506,-0.3111172249816348,0.20459172163991585,lag,Neither,Structural high,Neither -> Structural high
Tuvalu,TUV,Health resources,-3.670613647005389,-2.456110799780089,1.2145028472253,lag,Neither,Structural high,Neither -> Structural high
Tuvalu,TUV,Household energy/HAP,0.1643306111568748,-0.032072184789673,-0.1964027959465478,catch-up,Neither,Structural high,Neither -> Structural high
Tuvalu,TUV,Immunisation/UHC,-0.5531701307249901,-0.6089331264342106,-0.0557629957092205,catch-up,Neither,Structural high,Neither -> Structural high
Tuvalu,TUV,WASH,-1.5926749015234345,-0.8638253402573759,0.7288495612660586,lag,Neither,Structural high,Neither -> Structural high
Türkiye,TUR,Ambient PM2.5,0.0086056458903686,0.6405624064577999,0.6319567605674313,lag,Double-high,Excess-only,Double-high -> Excess-only
Türkiye,TUR,Climate/transmission,-0.8890970391236716,-0.5214372318363311,0.3676598072873405,lag,Double-high,Excess-only,Double-high -> Excess-only
Türkiye,TUR,HIV/TB,-0.4668313706275021,-0.2782968259655856,0.1885345446619165,lag,Double-high,Excess-only,Double-high -> Excess-only
Türkiye,TUR,Health resources,0.1613521416509406,0.8976722795633013,0.7363201379123607,lag,Double-high,Excess-only,Double-high -> Excess-only
Türkiye,TUR,Household energy/HAP,-1.0302047767952032,-0.4709601053133496,0.5592446714818535,lag,Double-high,Excess-only,Double-high -> Excess-only
Türkiye,TUR,Immunisation/UHC,0.3560663845240142,-0.3351975189714413,-0.6912639034954555,catch-up,Double-high,Excess-only,Double-high -> Excess-only
Türkiye,TUR,WASH,-0.5790617329055786,0.4296927072201567,1.0087544401257353,lag,Double-high,Excess-only,Double-high -> Excess-only
Uganda,UGA,Ambient PM2.5,0.0762486984848508,0.0326775878057468,-0.043571110679104005,catch-up,Structural high,Structural high,Structural high -> Structural high
Uganda,UGA,Climate/transmission,-0.1271330331690478,-0.2001059473107057,-0.07297291414165788,catch-up,Structural high,Structural high,Structural high -> Structural high
Uganda,UGA,HIV/TB,0.3838406806085235,0.436244282206646,0.05240360159812252,lag,Structural high,Structural high,Structural high -> Structural high
Uganda,UGA,Health resources,0.4789361299670444,0.5762747258911026,0.09733859592405825,lag,Structural high,Structural high,Structural high -> Structural high
Uganda,UGA,Household energy/HAP,0.808704249472433,0.4684166205498625,-0.34028762892257053,catch-up,Structural high,Structural high,Structural high -> Structural high
Uganda,UGA,Immunisation/UHC,0.5781790738322737,-0.8333406711464568,-1.4115197449787305,catch-up,Structural high,Structural high,Structural high -> Structural high
Uganda,UGA,Nutrition,-0.2071966485385149,,,stable,Structural high,Structural high,Structural high -> Structural high
Uganda,UGA,WASH,1.257206642396329,0.7984128718408663,-0.4587937705554628,catch-up,Structural high,Structural high,Structural high -> Structural high
Ukraine,UKR,Ambient PM2.5,0.5503072565789895,-0.0683030846738238,-0.6186103412528133,catch-up,Neither,Neither,Neither -> Neither
Ukraine,UKR,Climate/transmission,-0.7972420585135634,-0.7966511466603592,0.0005909118532042568,lag,Neither,Neither,Neither -> Neither
Ukraine,UKR,HIV/TB,1.5103857611054816,2.6848903347414663,1.1745045736359847,lag,Neither,Neither,Neither -> Neither
Ukraine,UKR,Health resources,-0.1701007654629586,0.2985245072995199,0.4686252727624785,lag,Neither,Neither,Neither -> Neither
Ukraine,UKR,Household energy/HAP,0.6658748931602787,1.4512753992570495,0.7854005060967708,lag,Neither,Neither,Neither -> Neither
Ukraine,UKR,Immunisation/UHC,-0.177094062812112,1.0560488847087677,1.2331429475208797,lag,Neither,Neither,Neither -> Neither
Ukraine,UKR,Nutrition,1.0858808178183232,,,stable,Neither,Neither,Neither -> Neither
Ukraine,UKR,WASH,-0.6295937567608937,1.1320847555909406,1.7616785123518341,lag,Neither,Neither,Neither -> Neither
United Arab Emirates,ARE,Ambient PM2.5,2.1107994334741647,2.5298893054529104,0.4190898719787457,lag,Excess-only,Excess-only,Excess-only -> Excess-only
United Arab Emirates,ARE,Climate/transmission,-0.3086699537814389,-0.129346650658123,0.1793233031233159,lag,Excess-only,Excess-only,Excess-only -> Excess-only
United Arab Emirates,ARE,HIV/TB,-0.411570218585376,-0.7392528443493092,-0.32768262576393314,catch-up,Excess-only,Excess-only,Excess-only -> Excess-only
United Arab Emirates,ARE,Health resources,1.2114178630333374,0.4438759611435801,-0.7675419018897573,catch-up,Excess-only,Excess-only,Excess-only -> Excess-only
United Arab Emirates,ARE,Household energy/HAP,1.0326248015993424,0.118127746636918,-0.9144970549624245,catch-up,Excess-only,Excess-only,Excess-only -> Excess-only
United Arab Emirates,ARE,Immunisation/UHC,-0.0410457169952434,-0.4972816756370292,-0.4562359586417858,catch-up,Excess-only,Excess-only,Excess-only -> Excess-only
United Arab Emirates,ARE,WASH,-0.2605621449476359,-0.4470189779200295,-0.18645683297239357,catch-up,Excess-only,Excess-only,Excess-only -> Excess-only
United Kingdom,GBR,Ambient PM2.5,-0.0812747630755603,-0.3992373680365611,-0.3179626049610008,catch-up,Neither,Neither,Neither -> Neither
United Kingdom,GBR,Climate/transmission,-0.0588800626028563,-0.1208691740836559,-0.061989111480799594,catch-up,Neither,Neither,Neither -> Neither
United Kingdom,GBR,HIV/TB,-0.4679089073615967,-0.4063744269243938,0.06153448043720289,lag,Neither,Neither,Neither -> Neither
United Kingdom,GBR,Health resources,0.0454696828443262,-0.3339678755139171,-0.3794375583582433,catch-up,Neither,Neither,Neither -> Neither
United Kingdom,GBR,Household energy/HAP,-0.9303272908584038,0.118127746636918,1.0484550374953219,lag,Neither,Neither,Neither -> Neither
United Kingdom,GBR,Immunisation/UHC,-0.0979983210264412,-0.4503492701521035,-0.35235094912566234,catch-up,Neither,Neither,Neither -> Neither
United Kingdom,GBR,WASH,-0.4509457898769665,-0.4484258259466775,0.002519963930288971,lag,Neither,Neither,Neither -> Neither
United Republic of Tanzania,TZA,Ambient PM2.5,-0.657227332133151,-0.6816690420645394,-0.02444170993138839,catch-up,Double-high,Structural high,Double-high -> Structural high
United Republic of Tanzania,TZA,Climate/transmission,-0.5408689805906696,-0.4938067399697257,0.047062240620943885,lag,Double-high,Structural high,Double-high -> Structural high
United Republic of Tanzania,TZA,HIV/TB,0.4501346448456201,0.1714600080937832,-0.2786746367518369,catch-up,Double-high,Structural high,Double-high -> Structural high
United Republic of Tanzania,TZA,Health resources,0.5295925978505288,0.5130196253396794,-0.016572972510849437,catch-up,Double-high,Structural high,Double-high -> Structural high
United Republic of Tanzania,TZA,Household energy/HAP,0.8356643571351938,0.1628625258874204,-0.6728018312477735,catch-up,Double-high,Structural high,Double-high -> Structural high
United Republic of Tanzania,TZA,Immunisation/UHC,0.2364766219949203,-0.3492130408948839,-0.5856896628898043,catch-up,Double-high,Structural high,Double-high -> Structural high
United Republic of Tanzania,TZA,WASH,1.4118205500942862,0.4679067040424703,-0.9439138460518159,catch-up,Double-high,Structural high,Double-high -> Structural high
United States Virgin Islands,VIR,Ambient PM2.5,-0.6535674551310093,-0.5631244231572984,0.09044303197371095,lag,Neither,Excess-only,Neither -> Excess-only
United States Virgin Islands,VIR,Climate/transmission,1.2813437126543097,1.3672116604528142,0.08586794779850448,lag,Neither,Excess-only,Neither -> Excess-only
United States Virgin Islands,VIR,Household energy/HAP,-0.8626713273575303,-1.060320752328512,-0.1976494249709818,catch-up,Neither,Excess-only,Neither -> Excess-only
United States Virgin Islands,VIR,WASH,0.3157436307429032,-0.3445544955246492,-0.6602981262675524,catch-up,Neither,Excess-only,Neither -> Excess-only
United States of America,USA,Ambient PM2.5,-0.2758147486995906,-0.5523585727927828,-0.27654382409319217,catch-up,Neither,Neither,Neither -> Neither
United States of America,USA,Climate/transmission,-0.5686991789223185,-0.5692936596178226,-0.0005944806955041626,catch-up,Neither,Neither,Neither -> Neither
United States of America,USA,HIV/TB,-0.5372209584932703,-0.7089466933216771,-0.1717257348284068,catch-up,Neither,Neither,Neither -> Neither
United States of America,USA,Health resources,-1.2001079308754463,-3.78641082004937,-2.5863028891739237,catch-up,Neither,Neither,Neither -> Neither
United States of America,USA,Household energy/HAP,1.0326248015993424,0.118127746636918,-0.9144970549624245,catch-up,Neither,Neither,Neither -> Neither
United States of America,USA,Immunisation/UHC,-0.4470891946557664,-0.4722428562020441,-0.025153661546277684,catch-up,Neither,Neither,Neither -> Neither
United States of America,USA,Nutrition,-0.9584857533158836,,,stable,Neither,Neither,Neither -> Neither
United States of America,USA,WASH,-0.4373158694704084,-0.4931044851016726,-0.05578861563126419,catch-up,Neither,Neither,Neither -> Neither
Uruguay,URY,Ambient PM2.5,-0.6088972087636905,-0.3138029514292218,0.29509425733446865,lag,Neither,Neither,Neither -> Neither
Uruguay,URY,Climate/transmission,-0.12934915321873,-0.0251438728851599,0.1042052803335701,lag,Neither,Neither,Neither -> Neither
Uruguay,URY,HIV/TB,-0.6026251518078476,0.9464872004599958,1.5491123522678434,lag,Neither,Neither,Neither -> Neither
Uruguay,URY,Health resources,-1.8886656119547327,0.3438324996354188,2.2324981115901514,lag,Neither,Neither,Neither -> Neither
Uruguay,URY,Household energy/HAP,-0.668968410835773,-0.5633012566945597,0.1056671541412133,lag,Neither,Neither,Neither -> Neither
Uruguay,URY,Immunisation/UHC,-0.5027524428559392,-0.4944320405479183,0.008320402308020947,lag,Neither,Neither,Neither -> Neither
Uruguay,URY,WASH,-0.3975188577758085,-0.3431987566097573,0.05432010116605118,lag,Neither,Neither,Neither -> Neither
Uzbekistan,UZB,Ambient PM2.5,1.020187794156087,0.6083116697137123,-0.41187612444237476,catch-up,Excess-only,Neither,Excess-only -> Neither
Uzbekistan,UZB,Climate/transmission,-1.1474787211580075,-1.2614832502735076,-0.11400452911550008,catch-up,Excess-only,Neither,Excess-only -> Neither
Uzbekistan,UZB,HIV/TB,0.0120663443881391,-0.5085540663363539,-0.520620410724493,catch-up,Excess-only,Neither,Excess-only -> Neither
